Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character2,,,0,,他に時計塔で閉じ込められていた人はいますか？,,,
,Actor03_00,,Character0,,,0,,ううん、私達ふたりだけだよ,,,
,Actor04_00,,Character2,,,0,,わかりました,,,
,Actor04_01,,Character2,,,0,,今からお二方にはホールに避難して頂きますが\nよろしいでしょうか？,,,
,Actor03_00,,Character0,,,0,,避難……ということは！,,,
Balloon,Character0,1,,,,,,,,,
,Actor05_00,,Character0,,,0,,わたしたち、助かるんですね！,,,
,Actor04_01,,Character2,,,0,,え、ええ……,,,
,Actor04_00,,Character2,,,0,,ですが、ホールまでは地下道を通らないといけません,,,
,Actor05_03,,Character0,,,0,,地下道？,,,
,Actor04_00,,Character2,,,0,,ここの地下は研究施設になっているのです,,,
Balloon,Character0,6,,,,,,,,,
,Actor05_03,,Character0,,,0,,全然知らなかった,,,
,Actor04_03,,Character2,,,0,,シイナさんは一般生ですから\n知らなくて当然です,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character2,,,0,,ワタシたちは残された生徒を\n体育館に集めています,,,
,Actor04_01,,Character2,,,0,,ただ、それには問題がありまして,,,
,Actor04_00,,Character2,,,0,,地下道にも魔者が出没しているようで\n思うように進んでいないのです,,,
,Actor05_02,,Character0,,,0,,魔者……ですか？,,,
,Actor04_00,,Character2,,,0,,あなた方は、まだ見ていないのでしょうか？,,,
,Actor04_01,,Character2,,,0,,学校中で得体のしれない生き物が\n生徒たちを襲ってきているのです,,,
,Actor03_00,,Character0,,,0,,それなら、時計塔にも現れたよ,,,
,Actor03_01,,Character0,,,0,,私達がやっつけちゃったけどね,,,
Balloon,Character2,9,,,,,,,,,
,Actor04_00,,Character2,,,0,,お二方で、ですか……？,,,
,Actor03_01,,Character0,,,0,,私は一応、ここの卒業生なんだ\nだから、魔法は使えるよ,,,
Balloon,Character0,1,,,,,,,,,
,Actor05_00,,Character0,,,0,,わたしも、魔法使えます！,,,
,Actor04_00,,Character2,,,0,,そうでしたか\nでしたら、話は早いです,,,
,Actor04_00,,Character2,,,0,,お二方をホールまで先導します,,,
,Actor04_00,,Character2,,,0,,もし、魔者に遭遇してしまったら\n三人であたるか、隙を見て逃げましょう,,,
,Actor04_00,,Character2,,,0,,地下道は暗いですから\n離れないように気を付けてください,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
PlaySe,step01,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Balloon,Character2,3,,,,,,,,,
,Actor03_00,,Character2,,,0,,よかったね、シイナちゃん\n助けが来てくれて,,,
,Actor05_00,,Character0,,,0,,はい！\nそれにしても……,,,
,Actor05_00,,Character0,,,0,,こんな非常時なのに\nミシェルさん整然としててすごいです,,,
,Actor03_01,,Character2,,,0,,生徒会長さんが助けに来るなんて\n私達、すごいラッキーかもしれないね,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
