Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType
,Actor03_00,,Character2,,,0,,何かあったの？,,,
,Actor04_03,,Character0,,,0,,ええ……\nこれからのことなのですが,,,
,Actor04_00,,Character0,,,0,,結界を解いて脱出することに決まりました,,,
,Actor04_00,,Character0,,,0,,防衛システムを解除するために\nワタシは動力室に向かおうと思います,,,
,Actor03_00,,Character2,,,0,,生徒会のみんなで行くの？,,,
,Actor04_01,,Character0,,,0,,いいえ\nシステムを停止できるのはワタシだけですから,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_03,,Character2,,,0,,独りで！？\n魔者もまだいますし、危ないと思いますけど,,,
,Actor04_03,,Character0,,,0,,ここには、戦えない生徒もいます,,,
,Actor04_03,,Character0,,,0,,その方々を誘導するのにも\nメンバーを割かないといけません,,,
,Actor03_00,,Character2,,,0,,それで、お願いっていうのは,,,
Balloon,Character2,9,,,,,,,,,
,Actor03_01,,Character2,,,0,,私達にも手伝って欲しいってことだよね？,,,
,Actor04_03,,Character0,,,0,,無理を承知でお願いします,,,
,Actor04_01,,Character0,,,0,,地下道での戦いぶりは見事でした\nお二人であれば、魔者と戦えるかと,,,
,Actor05_02,,Character2,,,0,,リジェ先生……？,,,
,Actor03_00,,Character2,,,0,,いいんじゃないかな\n助けを待ってても、期待できないし,,,
,Actor05_00,,Character2,,,0,,わたしは……先生についていきます,,,
Balloon,Character0,9,,,,,,,,,
,Actor04_00,,Character0,,,0,,ありがとうございます！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character2,,,0,,ルネはどうする？,,,
,Actor06_04,,Character0,,,0,,自分は……\nここに余ってる朝ごはんを頂ければ何でもいい,,,
,Actor03_03,,Character2,,,0,,ああ……\n食べたいなら別に構わないよ,,,
,Actor03_03,,Character2,,,0,,朝は、あんまり食べないし,,,
Balloon,Character0,1,,,,,,,,,
,Actor06_01,,Character0,,,0,,！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character2,,,0,,お昼ごろ、落ち着いたら行動を開始します,,,
,Actor04_03,,Character2,,,0,,魔者がどれぐらい残っているかわかりません\n一応、覚悟はしておいてください,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
