Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType
CharacterOff,,,,,,0,,,,,
Bg,Dragon,,Picture2,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor13_00,,Character2,,,0,,ド、ドラゴン……？,,,
,Actor13_00,,Character2,,,0,,そ、そんな馬鹿な！？,,,
,Actor13_00,,Character2,,,0,,お伽話で見たのと同じバケモノが\nどうして目の前に！？,,,
PlaySe,Monster5,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor13_00,,Character2,,,0,,く、くるな……\nアタシは食べても美味しくないぞ,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor13_00,,Character2,,,0,,ダメだ……足がすくんで,,,
,Actor13_00,,Character2,,,0,,いうことを聞いてくれない……,,,
PlaySe,Monster4,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Balloon,Character0,8,,,,,,,,,
,Actor06_04,,Character0,,,0,,とても騒がしい音がする,,,
,Actor13_00,,Character2,,,0,,に、にんげん！？,,,
,Actor06_00,,Character0,,,0,,龍のように見える,,,
,Actor06_02,,Character0,,,0,,いや……,,,
,Actor06_02,,Character0,,,0,,此奴も魔者に成り果ててしまった\nヒトに他ならないようだ,,,
PlaySe,Monster4,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor13_00,,Character2,,,0,,た、たすけて！,,,
,Actor06_00,,Character0,,,0,,問題ない,,,
,Actor06_00,,Character0,,,0,,此奴はお主に敵意を持っていない,,,
,Actor06_00,,Character0,,,0,,むしろ、助けたいと思っているようだぞ,,,
,Actor13_00,,Character2,,,0,,え……？\nお姉ちゃん、ドラゴンの気持ちがわかるの？,,,
,Actor06_00,,Character0,,,0,,ドラゴン……,,,
,Actor06_00,,Character0,,,0,,此奴も元はヒトの子だ\n考えていることなぞ、なんとなくわかる,,,
PlaySe,Monster4,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor13_00,,Character2,,,0,,う、うわぁ！,,,
,Actor06_00,,Character0,,,0,,森の外まで乗せていくと言っている,,,
,Actor13_00,,Character2,,,0,,ほんとうに！？,,,
Balloon,Character0,7,,,,,,,,,
,Actor06_04,,Character0,,,0,,たぶん,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
LayerOff,Picture2,,,,,,,,,,
PlaySe,Monster4,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor13_00,,Character2,,,0,,と、とんでる！？\nどうしよう、降りられないよ！,,,
,Actor06_04,,Character0,,,0,,自分も乗ってみたいが\n二人分の席はないようだ,,,
,Actor06_01,,Character0,,,0,,お達者で、無事を祈ろう,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
PlaySe,Monster4,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,#00000068,,,,,,,,,,
Bg,stage19,,Picture1,,,,,,,,
FadeIn,black,,,,,,,,,,
,Actor01_04,,Character2,,,0,,う、うーん……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor01_00,,Character2,,,0,,あ、あれ……\n夢を見ていたのか？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor01_03,,Character2,,,0,,しまった\nどうしてアタシ一人なんだ……,,,
Balloon,Character2,1,,,,,,,,,
,Actor01_02,,Character2,,,0,,ルネ！シイナ！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor01_03,,Character2,,,0,,くっ……\nどうして返事がないんだ！？,,,
,Actor01_02,,Character2,,,0,,取り乱すな自分！,,,
,Actor01_03,,Character2,,,0,,一人だと、どうも判断力が鈍る,,,
PlaySe,step13a,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,,,,,,0,,自分ならここにいる,,,
,Actor01_03,,Character2,,,0,,この声は……,,,
Balloon,Character2,1,,,,,,,,,
,Actor01_00,,Character2,,,0,,ルネ！,,,
,Actor06_04,,Character0,,,0,,何という顔をしているのだ、エリシャ？,,,
,Actor01_00,,Character2,,,0,,いや……\n月の光が思いの外眩しかったからな,,,
,Actor06_01,,Character0,,,0,,確かに、今宵の月は一味違うかもしれない,,,
,Actor01_01,,Character2,,,0,,一味、か\nははは……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlayBgm,行雲流水,100,100,,,,,,,,
,Actor01_00,,Character2,,,0,,何があったんだ\nどうして、アタシはここで気を失っていたんだ？,,,
,Actor06_00,,Character0,,,0,,魔者を退治した後\n足を滑らせて、一緒に転落してしまったようだ,,,
,Actor01_03,,Character2,,,0,,そうだったのか……\n怪我はしていないか？,,,
,Actor06_00,,Character0,,,0,,問題ない,,,
,Actor01_00,,Character2,,,0,,……,,,
,Actor06_04,,Character0,,,0,,どうかしたのか、エリシャ？\n依頼も済んだし戻るとしよう,,,
,Actor01_04,,Character2,,,0,,いや……,,,
,Actor01_00,,Character2,,,0,,ルネは嘘をついていたわけではなかったんだな,,,
Balloon,Character0,2,,,,,,,,,
,Actor06_04,,Character0,,,0,,うそ？,,,
,Actor01_00,,Character2,,,0,,ああ、黒水晶の呪いのせいで\n歳を取らなくなったというやつだ,,,
,Actor06_00,,Character0,,,0,,それがどうかしたのだろうか？,,,
,Actor01_00,,Character2,,,0,,ルネ、キミはもしかして\nアタシが子供の頃に……,,,
,Actor06_00,,Character0,,,0,,エリシャの子供の頃？,,,
,Actor01_01,,Character2,,,0,,覚えていないか？,,,
,Actor01_01,,Character2,,,0,,子供の頃のアタシとルネが\nロストワールドでドラゴンに会ったことを,,,
,Actor06_04,,Character0,,,0,,エリシャは何を言っている？\nよくわからない,,,
,Actor06_00,,Character0,,,0,,エリシャのドラゴンに会ったのは\nこの間、学校を脱出する時が始めてだ,,,
,Actor01_00,,Character2,,,0,,ほんとうに！？,,,
Balloon,Character0,7,,,,,,,,,
,Actor06_04,,Character0,,,0,,たぶん,,,
Balloon,Character2,3,,,,,,,,,
,Actor01_01,,Character2,,,0,,ははは……そうか\nなるほどな,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor01_01,,Character2,,,0,,ドラゴンの話は気にするな\n忘れてくれ,,,
,Actor01_00,,Character2,,,0,,はやく戻るとしよう\nリジェも宿で心配してるだろうからな,,,
,Actor06_01,,Character0,,,0,,ソラの風邪薬も買わないといけない,,,
,Actor01_01,,Character2,,,0,,そうだな、店が閉まってなければいいが,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
PlaySe,step13a,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,0,,エリシャさーん！ルネさーん！,,,
,Actor05_02,,Character2,,,0,,どうして、いきなり二人ともいなくなっちゃうんですか！？,,,
Balloon,Character2,6,,,,,,,,,
,Actor05_02,,Character2,,,0,,せっかく依頼が片付いたと思ったのに……,,,
PlaySe,step13a,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_03,,Character2,,,0,,ここは一体どこなんだろう……,,,
,Actor05_03,,Character2,,,0,,歩いても歩いても風景が変わらない,,,
,Actor05_00,,Character2,,,0,,い、いや\nここでめげちゃダメなんだ,,,
,Actor05_00,,Character2,,,0,,わたしが、リジェ先生たちの為にできること……,,,
,Actor05_00,,Character2,,,0,,エリシャさんとルネさんを見つけて,,,
,Actor05_00,,Character2,,,0,,三人で無事に宿に帰って,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_00,,Character2,,,0,,もう子供じゃないって\nリジェ先生に認めてもらうんだ！,,,
PlaySe,step13a,80,100,,,,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor05_03,,Character2,,,0,,……,,,
PlaySe,step13a,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,2,,,,,,,,,
,Actor05_02,,Character2,,,0,,あ、あれ……？,,,
,Actor05_03,,Character2,,,0,,どうしよう……\n戻り方、わからなくなっちゃいました,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
